item,Species,wis
herptile,Otocyon_megalotis,2.1488817539868372
herptile,Paguma_larvata,2.1889660865195637
herptile,Panthera_leo,1.4018282882612287
herptile,Panthera_onca,1.828944664706491
herptile,Panthera_pardus,1.6625118912272472
herptile,Parahyaena_brunnea,2.0314710572528036
herptile,Pekania_pennanti,2.394731577592093
herptile,Potos_flavus,2.185592196392906
herptile,Prionailurus_bengalensis,2.704186270475609
herptile,Procyon_cancrivorus,2.285847762585576
herptile,Procyon_lotor,2.298416055448003
herptile,Proteles_cristatus,1.4366600591982635
herptile,Pteronura_brasiliensis,2.3957602679982952
herptile,Puma_concolor,1.7393806243681367
herptile,Speothos_venaticus,2.192862128314434
herptile,Spilogale_putorius,2.7643543972877165
herptile,Taxidea_taxus,2.3045671192398207
herptile,Tremarctos_ornatus,1.2100775569959081
herptile,Uncia_uncia,1.9267384634850317
herptile,Urocyon_cinereoargenteus,2.1970234977942855
herptile,Ursus_arctos,1.1471359766999387
herptile,Ursus_maritimus,1.140790321088143
herptile,Viverra_zibetha,2.0553406270703967
herptile,Viverricula_indica,2.5618585235703746
herptile,Vulpes_chama,2.322654743362513
herptile,Vulpes_lagopus,2.2509142319474678
herptile,Vulpes_macrotis,2.1667393036719873
herptile,Vulpes_rueppellii,2.327368326730087
herptile,Vulpes_velox,2.3878084416070973
herptile,Vulpes_vulpes,2.163999935914584
herptile,Vulpes_zerda,2.5267929379445424
large_mammal,Acinonyx_jubatus,3.7561722852614046
large_mammal,Ailuropoda_melanoleuca,1.8732165613797254
large_mammal,Ailurus_fulgens,1.1052732087213237
large_mammal,Arctictis_binturong,1.3548568847932043
large_mammal,Arctonyx_collaris,1.232225239622863
large_mammal,Atilax_paludinosus,1.2589214790005812
large_mammal,Bassariscus_astutus,1.0392014725150054
large_mammal,Bdeogale_jacksoni,1.020617616607569
large_mammal,Canis_adustus,1.9695327165103282
large_mammal,Canis_aureus,2.2727321815049892
large_mammal,Canis_latrans,2.5618138412805056
large_mammal,Canis_lupus,3.322754785969058
large_mammal,Canis_mesomelas,2.212663154478114
large_mammal,Canis_simensis,2.6407650764921557
large_mammal,Caracal_caracal,3.114991913975248
large_mammal,Catopuma_temminckii,2.7238707869766055
large_mammal,Cerdocyon_thous,1.55600216846651
large_mammal,Chrysocyon_brachyurus,2.7397448901793418
large_mammal,Civettictis_civetta,1.311351094127136
large_mammal,Conepatus_mesoleucus,1.106502349767172
large_mammal,Crocuta_crocuta,3.398847890520705
large_mammal,Cryptoprocta_ferox,2.348082808590311
large_mammal,Cuon_alpinus,3.1124686747594708
large_mammal,Cynictis_penicillata,1.0231120267753697
large_mammal,Eira_barbara,1.5588405693989706
large_mammal,Enhydra_lutris,1.465724982926179
large_mammal,Felis_silvestris,2.249590450982789
large_mammal,Fossa_fossana,1.0443556236280025
large_mammal,Galictis_cuja,1.1184809942076877
large_mammal,Gulo_gulo,2.399889996879626
large_mammal,Helarctos_malayanus,1.542196541318102
large_mammal,Helogale_parvula,1.0081715179773267
large_mammal,Hyaena_hyaena,2.593223068720702
large_mammal,Hydrictis_maculicollis,1.2116697100081528
large_mammal,Ichneumia_albicauda,1.074592740552404
large_mammal,Leopardus_wiedii,2.0710700354266987
large_mammal,Leptailurus_serval,2.0805326034290923
large_mammal,Lontra_canadensis,1.1631989766063917
large_mammal,Lutra_lutra,1.3999929856971447
large_mammal,Lutrogale_perspicillata,1.3373467783233632
large_mammal,Lycalopex_culpaeus,2.183431365556754
large_mammal,Lycalopex_gymnocercus,1.5324697048643383
large_mammal,Lycalopex_sechurae,1.3840424292368
large_mammal,Lycalopex_vetulus,1.2953789762150743
large_mammal,Lycaon_pictus,3.187468083943414
large_mammal,Lynx_canadensis,2.846167655712365
large_mammal,Martes_americana,1.105083881402187
large_mammal,Mellivora_capensis,1.7835210025198363
large_mammal,Melursus_ursinus,1.8050621679418184
large_mammal,Mephitis_mephitis,1.1098576570903922
large_mammal,Mungotictis_decemlineata,1.0237458156251924
large_mammal,Nandinia_binotata,1.2020632474406774
large_mammal,Nasua_nasua,1.0293217849730711
large_mammal,Nasuella_olivacea,1.0108337646322563
large_mammal,Neofelis_nebulosa,3.2754745384942767
large_mammal,Neovison_vison,1.0968844044987631
large_mammal,Nyctereutes_procyonoides,1.3874943795547074
large_mammal,Otocyon_megalotis,1.1120288037065738
large_mammal,Paguma_larvata,1.153807133833539
large_mammal,Panthera_leo,3.828282222976899
large_mammal,Panthera_onca,3.8272390421513323
large_mammal,Panthera_pardus,3.775927055915869
large_mammal,Parahyaena_brunnea,2.8019043195831856
large_mammal,Pekania_pennanti,1.4533209083232626
large_mammal,Potos_flavus,1.0240935673517
large_mammal,Prionailurus_bengalensis,1.8888733978642314
large_mammal,Procyon_cancrivorus,1.0816147630231123
large_mammal,Procyon_lotor,1.0748302362809292
large_mammal,Proteles_cristatus,3.510805525216891
large_mammal,Pteronura_brasiliensis,2.0526310490167092
large_mammal,Puma_concolor,3.7695583108023563
large_mammal,Speothos_venaticus,2.4057976994034838
large_mammal,Spilogale_putorius,1.0294185055710794
large_mammal,Taxidea_taxus,1.4192201942070957
large_mammal,Tremarctos_ornatus,2.1243861378411317
large_mammal,Uncia_uncia,3.6291590925622663
large_mammal,Urocyon_cinereoargenteus,1.3028943146126315
large_mammal,Ursus_arctos,2.620628769107104
large_mammal,Ursus_maritimus,3.0776926364423134
large_mammal,Viverra_zibetha,1.411143442993287
large_mammal,Viverricula_indica,1.090648957214208
large_mammal,Vulpes_chama,1.2299029498364797
large_mammal,Vulpes_lagopus,1.5408304538903237
large_mammal,Vulpes_macrotis,1.5620841939586723
large_mammal,Vulpes_rueppellii,1.281434315737265
large_mammal,Vulpes_velox,1.2712995657181734
large_mammal,Vulpes_vulpes,1.5474269604265238
large_mammal,Vulpes_zerda,1.0723146468926752
plant,Acinonyx_jubatus,1.6222757659659102
plant,Ailuropoda_melanoleuca,3.1078554996300554
plant,Ailurus_fulgens,2.7476930339767254
plant,Arctictis_binturong,1.5131694211780644
plant,Arctonyx_collaris,1.835637783833297
plant,Atilax_paludinosus,1.2079175107294928
plant,Bassariscus_astutus,2.315887936605309
plant,Bdeogale_jacksoni,1.3592154499166842
plant,Canis_adustus,2.1459947491952978
plant,Canis_aureus,2.115716308300127
plant,Canis_latrans,2.157127088729225
plant,Canis_lupus,2.0488073469998977
plant,Canis_mesomelas,2.068541572497272
plant,Canis_simensis,1.9304682775475366
plant,Caracal_caracal,1.5884030441643477
plant,Catopuma_temminckii,1.6184412566846116
plant,Cerdocyon_thous,1.734714368674089
plant,Chrysocyon_brachyurus,1.9729862980124087
plant,Civettictis_civetta,2.030883143939572
plant,Conepatus_mesoleucus,1.7498082355004205
plant,Crocuta_crocuta,1.3959358306831817
plant,Cryptoprocta_ferox,1.2221231673158428
plant,Cuon_alpinus,1.839676280382769
plant,Cynictis_penicillata,1.4223235063557178
plant,Eira_barbara,1.232343410330911
plant,Enhydra_lutris,1.4349393170603382
plant,Felis_silvestris,1.552053577980959
plant,Fossa_fossana,1.5737525178722256
plant,Galictis_cuja,1.215589006270771
plant,Gulo_gulo,1.321120573636973
plant,Helarctos_malayanus,2.736288508309281
plant,Helogale_parvula,1.3113278491470481
plant,Hyaena_hyaena,1.2969042020107688
plant,Hydrictis_maculicollis,1.770633443673286
plant,Ichneumia_albicauda,1.6547297657291102
plant,Leopardus_wiedii,1.4106380236588822
plant,Leptailurus_serval,1.5368667378918752
plant,Lontra_canadensis,1.5455320118025437
plant,Lutra_lutra,1.4733997660575475
plant,Lutrogale_perspicillata,1.4688635122175144
plant,Lycalopex_culpaeus,1.6214598556446385
plant,Lycalopex_gymnocercus,1.6355301587645905
plant,Lycalopex_sechurae,1.6823779857765693
plant,Lycalopex_vetulus,1.6362312560792194
plant,Lycaon_pictus,1.707574221657345
plant,Lynx_canadensis,1.436929694707074
plant,Martes_americana,1.1453336898537025
plant,Mellivora_capensis,1.2358729967270523
plant,Melursus_ursinus,2.4974047663760053
plant,Mephitis_mephitis,1.648175529265476
plant,Mungotictis_decemlineata,1.4011822024697813
plant,Nandinia_binotata,1.3634526352802852
plant,Nasua_nasua,1.9280262920183877
plant,Nasuella_olivacea,1.9292332078294079
plant,Neofelis_nebulosa,1.4708019285705694
plant,Neovison_vison,1.2983661603770726
plant,Nyctereutes_procyonoides,2.212919718558095
plant,Otocyon_megalotis,1.8317698505540398
plant,Paguma_larvata,1.6671783233545627
plant,Panthera_leo,1.9494120057391813
plant,Panthera_onca,1.7613806121970472
plant,Panthera_pardus,1.7882096274072388
plant,Parahyaena_brunnea,1.3562243723555671
plant,Pekania_pennanti,1.3351619504015302
plant,Potos_flavus,2.0273638719763536
plant,Prionailurus_bengalensis,1.7497811993838797
plant,Procyon_cancrivorus,1.9933309419231362
plant,Procyon_lotor,2.006963178273092
plant,Proteles_cristatus,1.3918655171881653
plant,Pteronura_brasiliensis,1.526932835150815
plant,Puma_concolor,1.7792850967949916
plant,Speothos_venaticus,1.5347845602514132
plant,Spilogale_putorius,1.9821379491282936
plant,Taxidea_taxus,1.708994069352799
plant,Tremarctos_ornatus,3.341800459700536
plant,Uncia_uncia,1.772685149959965
plant,Urocyon_cinereoargenteus,1.767153225627032
plant,Ursus_arctos,2.9263109936889893
plant,Ursus_maritimus,2.78270907560489
plant,Viverra_zibetha,1.7605648921265085
plant,Viverricula_indica,2.200199514971393
plant,Vulpes_chama,1.734132596719059
plant,Vulpes_lagopus,1.5948054087469077
plant,Vulpes_macrotis,1.7906396953198278
plant,Vulpes_rueppellii,1.858007323055368
plant,Vulpes_velox,1.5879434290405074
plant,Vulpes_vulpes,1.8341374187684563
plant,Vulpes_zerda,1.6306708665805878
root,Acinonyx_jubatus,1.0308043768960367
root,Ailuropoda_melanoleuca,1.4376346228444756
root,Ailurus_fulgens,1.205235856722761
root,Arctictis_binturong,1.1393438232817543
root,Arctonyx_collaris,1.2150821815851802
root,Atilax_paludinosus,1.0977091262383898
root,Bassariscus_astutus,1.1328911534654547
root,Bdeogale_jacksoni,1.2135092905773732
root,Canis_adustus,1.1247907799178685
root,Canis_aureus,1.1000570335072197
root,Canis_latrans,1.09007596797809
root,Canis_lupus,1.0867033169206994
root,Canis_mesomelas,1.0974840855217085
root,Canis_simensis,1.0989222193238792
root,Caracal_caracal,1.0323033856284147
root,Catopuma_temminckii,1.0365097841347233
root,Cerdocyon_thous,1.1212351735921593
root,Chrysocyon_brachyurus,1.1138209399356485
root,Civettictis_civetta,1.1381599336739538
root,Conepatus_mesoleucus,1.1568078510117645
root,Crocuta_crocuta,1.038498766955074
root,Cryptoprocta_ferox,1.0438736139703018
root,Cuon_alpinus,1.0762074551470937
root,Cynictis_penicillata,1.0981274810351347
root,Eira_barbara,1.1063390649273008
root,Enhydra_lutris,1.2399533367945945
root,Felis_silvestris,1.0460685561471128
root,Fossa_fossana,1.1140005481645947
root,Galictis_cuja,1.1315498276912617
root,Gulo_gulo,1.088980429508089
root,Helarctos_malayanus,1.5712986298876774
root,Helogale_parvula,1.0999536485806294
root,Hyaena_hyaena,1.0458137107942391
root,Hydrictis_maculicollis,1.1173251023011317
root,Ichneumia_albicauda,1.1329783930360378
root,Leopardus_wiedii,1.054917230950748
root,Leptailurus_serval,1.0547165998459427
root,Lontra_canadensis,1.194779064112269
root,Lutra_lutra,1.1283761325035206
root,Lutrogale_perspicillata,1.132499660779314
root,Lycalopex_culpaeus,1.0955048887010184
root,Lycalopex_gymnocercus,1.108698371526707
root,Lycalopex_sechurae,1.1223870930499131
root,Lycalopex_vetulus,1.1371308280230001
root,Lycaon_pictus,1.0857667624176035
root,Lynx_canadensis,1.0341540141184071
root,Martes_americana,1.1344981482069167
root,Mellivora_capensis,1.1213221751264415
root,Melursus_ursinus,1.6129890956866937
root,Mephitis_mephitis,1.1351527425154013
root,Mungotictis_decemlineata,1.1027977320026288
root,Nandinia_binotata,1.1067584356981257
root,Nasua_nasua,1.3321700700409564
root,Nasuella_olivacea,1.3139973582064688
root,Neofelis_nebulosa,1.0310731649840523
root,Neovison_vison,1.1311463443661818
root,Nyctereutes_procyonoides,1.1647037691238076
root,Otocyon_megalotis,1.2387320121129206
root,Paguma_larvata,1.1194231303657975
root,Panthera_leo,1.0412366824169492
root,Panthera_onca,1.0346533909191518
root,Panthera_pardus,1.0310688337501548
root,Parahyaena_brunnea,1.0426102389104739
root,Pekania_pennanti,1.1101694066519412
root,Potos_flavus,1.3617642413067992
root,Prionailurus_bengalensis,1.0606081389931625
root,Procyon_cancrivorus,1.2473761269055343
root,Procyon_lotor,1.2466873351292007
root,Proteles_cristatus,1.03165540414494
root,Pteronura_brasiliensis,1.1303674667773564
root,Puma_concolor,1.031308953344046
root,Speothos_venaticus,1.0790377979485517
root,Spilogale_putorius,1.1345188451577066
root,Taxidea_taxus,1.1418776253622713
root,Tremarctos_ornatus,1.542909919467655
root,Uncia_uncia,1.029429901460978
root,Urocyon_cinereoargenteus,1.1354595351574162
root,Ursus_arctos,1.7738602341745575
root,Ursus_maritimus,1.656173169884076
root,Viverra_zibetha,1.0967692040247452
root,Viverricula_indica,1.1043903093693788
root,Vulpes_chama,1.1407755010115463
root,Vulpes_lagopus,1.1103611474696766
root,Vulpes_macrotis,1.1124495102927614
root,Vulpes_rueppellii,1.1340510633200718
root,Vulpes_velox,1.1218615150673106
root,Vulpes_vulpes,1.119183321912049
root,Vulpes_zerda,1.1546196375711255
seed,Acinonyx_jubatus,1.0561396874434335
seed,Ailuropoda_melanoleuca,1.3942278056014288
seed,Ailurus_fulgens,1.5423343223195798
seed,Arctictis_binturong,1.183020118803151
seed,Arctonyx_collaris,1.4038289085285842
seed,Atilax_paludinosus,1.2925156141346883
seed,Bassariscus_astutus,1.6239086181359321
seed,Bdeogale_jacksoni,1.3449693949575372
seed,Canis_adustus,1.4187220597096621
seed,Canis_aureus,1.3658581792510769
seed,Canis_latrans,1.3646999853699004
seed,Canis_lupus,1.2299297000042975
seed,Canis_mesomelas,1.3788053777867089
seed,Canis_simensis,1.3226987539791544
seed,Caracal_caracal,1.0476579219574849
seed,Catopuma_temminckii,1.056626942775426
seed,Cerdocyon_thous,1.4464740647374665
seed,Chrysocyon_brachyurus,1.3316992794095706
seed,Civettictis_civetta,1.3944984671180762
seed,Conepatus_mesoleucus,1.2649885099236076
seed,Crocuta_crocuta,1.061818305171481
seed,Cryptoprocta_ferox,1.066834572553236
seed,Cuon_alpinus,1.2350575127132906
seed,Cynictis_penicillata,1.5573682613269768
seed,Eira_barbara,1.1918734582746409
seed,Enhydra_lutris,1.1963092609257298
seed,Felis_silvestris,1.0720650677782082
seed,Fossa_fossana,1.496745109890411
seed,Galictis_cuja,1.2300126493063375
seed,Gulo_gulo,1.1608127014373815
seed,Helarctos_malayanus,1.4589871573170092
seed,Helogale_parvula,1.4015335041115806
seed,Hyaena_hyaena,1.073946867341857
seed,Hydrictis_maculicollis,1.2591274149233056
seed,Ichneumia_albicauda,1.4725461395815813
seed,Leopardus_wiedii,1.086484051471132
seed,Leptailurus_serval,1.0886282981324147
seed,Lontra_canadensis,1.2243735020981217
seed,Lutra_lutra,1.2353272592163589
seed,Lutrogale_perspicillata,1.2321270872288148
seed,Lycalopex_culpaeus,1.3721969312113953
seed,Lycalopex_gymnocercus,1.4282130583873591
seed,Lycalopex_sechurae,1.4429067890851088
seed,Lycalopex_vetulus,1.3958488471362387
seed,Lycaon_pictus,1.2187646517011592
seed,Lynx_canadensis,1.0493001524239751
seed,Martes_americana,1.2388561224807737
seed,Mellivora_capensis,1.0842725251340566
seed,Melursus_ursinus,1.440817055785933
seed,Mephitis_mephitis,1.2867555380631042
seed,Mungotictis_decemlineata,1.3522944841524418
seed,Nandinia_binotata,1.2179312401939864
seed,Nasua_nasua,1.421823229745118
seed,Nasuella_olivacea,1.414681328921487
seed,Neofelis_nebulosa,1.0440379279590173
seed,Neovison_vison,1.2809158987070233
seed,Nyctereutes_procyonoides,1.5388527565997774
seed,Otocyon_megalotis,1.515416249957626
seed,Paguma_larvata,1.2065494373793078
seed,Panthera_leo,1.0767176449712377
seed,Panthera_onca,1.0605383805229698
seed,Panthera_pardus,1.04896514157041
seed,Parahyaena_brunnea,1.0614149977044014
seed,Pekania_pennanti,1.1942835840943304
seed,Potos_flavus,1.304931274975625
seed,Prionailurus_bengalensis,1.1054726849690755
seed,Procyon_cancrivorus,1.566802372033985
seed,Procyon_lotor,1.5850736649036063
seed,Proteles_cristatus,1.0571227747803762
seed,Pteronura_brasiliensis,1.2104554340010056
seed,Puma_concolor,1.0512419871869405
seed,Speothos_venaticus,1.2377305550735505
seed,Spilogale_putorius,1.2821045695179607
seed,Taxidea_taxus,1.3250211557400116
seed,Tremarctos_ornatus,1.4490974870719269
seed,Uncia_uncia,1.0453345498575413
seed,Urocyon_cinereoargenteus,1.578113476648849
seed,Ursus_arctos,1.502582270644425
seed,Ursus_maritimus,1.4372662133796679
seed,Viverra_zibetha,1.3299296753112773
seed,Viverricula_indica,1.2422870912737363
seed,Vulpes_chama,1.4198291511324417
seed,Vulpes_lagopus,1.3390066219814358
seed,Vulpes_macrotis,1.4646516576028665
seed,Vulpes_rueppellii,1.4419167142001126
seed,Vulpes_velox,1.4121843506812475
seed,Vulpes_vulpes,1.4551964566424038
seed,Vulpes_zerda,1.4890250752467882
small_mammal,Acinonyx_jubatus,3.114779546136222
small_mammal,Ailuropoda_melanoleuca,1.9917448440000651
small_mammal,Ailurus_fulgens,2.1555416692985747
small_mammal,Arctictis_binturong,2.559166745422077
small_mammal,Arctonyx_collaris,2.6283412098814956
small_mammal,Atilax_paludinosus,3.1530581303223344
small_mammal,Bassariscus_astutus,3.1914516711473464
small_mammal,Bdeogale_jacksoni,1.8766295176290613
small_mammal,Canis_adustus,3.1769873044610053
small_mammal,Canis_aureus,3.3911004952414885
small_mammal,Canis_latrans,3.4017733788198696
small_mammal,Canis_lupus,3.1289333082825146
small_mammal,Canis_mesomelas,3.4115153036042556
small_mammal,Canis_simensis,3.302636590978872
small_mammal,Caracal_caracal,3.80561524616384
small_mammal,Catopuma_temminckii,3.8815219885153227
small_mammal,Cerdocyon_thous,3.2698740760558542
small_mammal,Chrysocyon_brachyurus,3.10288471712056
small_mammal,Civettictis_civetta,2.675229388706709
small_mammal,Conepatus_mesoleucus,2.677312646200127
small_mammal,Crocuta_crocuta,2.5308927838449007
small_mammal,Cryptoprocta_ferox,3.6423293490987456
small_mammal,Cuon_alpinus,3.410062558008901
small_mammal,Cynictis_penicillata,3.1459575432591014
small_mammal,Eira_barbara,3.552629936083998
small_mammal,Enhydra_lutris,2.252932250127147
small_mammal,Felis_silvestris,3.9378650348973445
small_mammal,Fossa_fossana,2.723371280788335
small_mammal,Galictis_cuja,3.8235344639997324
small_mammal,Gulo_gulo,3.3488661430204734
small_mammal,Helarctos_malayanus,2.0539014128574054
small_mammal,Helogale_parvula,3.1967454705806553
small_mammal,Hyaena_hyaena,2.781229677221455
small_mammal,Hydrictis_maculicollis,3.0694145251796
small_mammal,Ichneumia_albicauda,2.491099113757243
small_mammal,Leopardus_wiedii,3.95846101710848
small_mammal,Leptailurus_serval,3.958777202669924
small_mammal,Lontra_canadensis,2.463284626845873
small_mammal,Lutra_lutra,2.8515909495069685
small_mammal,Lutrogale_perspicillata,2.8180481407871065
small_mammal,Lycalopex_culpaeus,3.4250368653344387
small_mammal,Lycalopex_gymnocercus,3.4422452749453814
small_mammal,Lycalopex_sechurae,3.305436558466564
small_mammal,Lycalopex_vetulus,3.165089996798038
small_mammal,Lycaon_pictus,3.2388437734183877
small_mammal,Lynx_canadensis,3.8490993538583393
small_mammal,Martes_americana,3.7964587669495984
small_mammal,Mellivora_capensis,3.4754447525192615
small_mammal,Melursus_ursinus,2.051160711354304
small_mammal,Mephitis_mephitis,3.043912917992963
small_mammal,Mungotictis_decemlineata,3.296319015228406
small_mammal,Nandinia_binotata,3.3229396027434936
small_mammal,Nasua_nasua,1.76473761738774
small_mammal,Nasuella_olivacea,1.4636788510340644
small_mammal,Neofelis_nebulosa,3.7515570449458258
small_mammal,Neovison_vison,3.734207218672774
small_mammal,Nyctereutes_procyonoides,3.3316068160822834
small_mammal,Otocyon_megalotis,2.4590390044125785
small_mammal,Paguma_larvata,2.923489855251897
small_mammal,Panthera_leo,2.388474116122882
small_mammal,Panthera_onca,2.860994825277036
small_mammal,Panthera_pardus,3.165056427316947
small_mammal,Parahyaena_brunnea,2.718253873250424
small_mammal,Pekania_pennanti,3.531499393537473
small_mammal,Potos_flavus,1.4693112752759587
small_mammal,Prionailurus_bengalensis,3.9612366092595086
small_mammal,Procyon_cancrivorus,2.274211413494053
small_mammal,Procyon_lotor,2.2446513433099584
small_mammal,Proteles_cristatus,2.701467567416814
small_mammal,Pteronura_brasiliensis,2.615213981704903
small_mammal,Puma_concolor,3.124166572793031
small_mammal,Speothos_venaticus,3.7113156933232245
small_mammal,Spilogale_putorius,3.471814642961486
small_mammal,Taxidea_taxus,3.080181390579397
small_mammal,Tremarctos_ornatus,2.0556626356427867
small_mammal,Uncia_uncia,3.4165408772521744
small_mammal,Urocyon_cinereoargenteus,3.382395199384864
small_mammal,Ursus_arctos,2.025784270096599
small_mammal,Ursus_maritimus,1.9921580099426563
small_mammal,Viverra_zibetha,2.9959099211311346
small_mammal,Viverricula_indica,3.199179708314968
small_mammal,Vulpes_chama,3.4793857188047066
small_mammal,Vulpes_lagopus,3.7158821146229086
small_mammal,Vulpes_macrotis,3.5970076764844006
small_mammal,Vulpes_rueppellii,3.507711340660632
small_mammal,Vulpes_velox,3.749836608913658
small_mammal,Vulpes_vulpes,3.539498534033252
small_mammal,Vulpes_zerda,3.4644211178364945
soft_invert,Acinonyx_jubatus,1.1013719980044898
soft_invert,Ailuropoda_melanoleuca,1.5037335184489002
soft_invert,Ailurus_fulgens,2.3206177823161522
soft_invert,Arctictis_binturong,1.6090334889745668
soft_invert,Arctonyx_collaris,2.721389060691027
soft_invert,Atilax_paludinosus,2.386828303114088
soft_invert,Bassariscus_astutus,3.481943347696047
soft_invert,Bdeogale_jacksoni,2.745681199588335
soft_invert,Canis_adustus,1.7516187955351037
soft_invert,Canis_aureus,1.5625254062772749
soft_invert,Canis_latrans,1.5414551405333519
soft_invert,Canis_lupus,1.3689175074583333
soft_invert,Canis_mesomelas,1.7770976131243128
soft_invert,Canis_simensis,1.468183507195412
soft_invert,Caracal_caracal,1.1973104286504066
soft_invert,Catopuma_temminckii,1.2453986276850249
soft_invert,Cerdocyon_thous,1.713981536061836
soft_invert,Chrysocyon_brachyurus,1.362305799555573
soft_invert,Civettictis_civetta,2.449849595927413
soft_invert,Conepatus_mesoleucus,3.2798222233618928
soft_invert,Crocuta_crocuta,1.531895328709345
soft_invert,Cryptoprocta_ferox,1.5195470453205342
soft_invert,Cuon_alpinus,1.4197719769385262
soft_invert,Cynictis_penicillata,3.5251487881025354
soft_invert,Eira_barbara,2.4803832012845977
soft_invert,Enhydra_lutris,2.1485973959747557
soft_invert,Felis_silvestris,1.304450819654302
soft_invert,Fossa_fossana,2.9613378842065803
soft_invert,Galictis_cuja,2.6899276933072716
soft_invert,Gulo_gulo,2.0908660928531515
soft_invert,Helarctos_malayanus,2.617103197773497
soft_invert,Helogale_parvula,3.638124533038333
soft_invert,Hyaena_hyaena,1.439715581302455
soft_invert,Hydrictis_maculicollis,2.837582280325511
soft_invert,Ichneumia_albicauda,3.1259893854332996
soft_invert,Leopardus_wiedii,1.3118990678135674
soft_invert,Leptailurus_serval,1.3210723646059812
soft_invert,Lontra_canadensis,2.2331634472428217
soft_invert,Lutra_lutra,2.090894917371696
soft_invert,Lutrogale_perspicillata,2.166055440294733
soft_invert,Lycalopex_culpaeus,1.53288599449001
soft_invert,Lycalopex_gymnocercus,1.8081796816016997
soft_invert,Lycalopex_sechurae,1.8572389521652934
soft_invert,Lycalopex_vetulus,1.8193182969675679
soft_invert,Lycaon_pictus,1.377438939767405
soft_invert,Lynx_canadensis,1.2134087176292463
soft_invert,Martes_americana,2.6003306688509022
soft_invert,Mellivora_capensis,2.21367490147434
soft_invert,Melursus_ursinus,1.9298157047302094
soft_invert,Mephitis_mephitis,3.3325398519343485
soft_invert,Mungotictis_decemlineata,3.4435392615688913
soft_invert,Nandinia_binotata,2.1615182580157404
soft_invert,Nasua_nasua,3.0149365039205804
soft_invert,Nasuella_olivacea,3.320227332487983
soft_invert,Neofelis_nebulosa,1.207884967216372
soft_invert,Neovison_vison,2.8977403022808863
soft_invert,Nyctereutes_procyonoides,2.2451243014248448
soft_invert,Otocyon_megalotis,2.0622888608590566
soft_invert,Paguma_larvata,1.8567771360461145
soft_invert,Panthera_leo,1.2395342487059327
soft_invert,Panthera_onca,1.0984782587055253
soft_invert,Panthera_pardus,1.1792095760368104
soft_invert,Parahyaena_brunnea,1.471254757762017
soft_invert,Pekania_pennanti,2.478437426417064
soft_invert,Potos_flavus,2.3763196942555815
soft_invert,Prionailurus_bengalensis,1.6208041693484803
soft_invert,Procyon_cancrivorus,2.1080622048303757
soft_invert,Procyon_lotor,2.1508694237665207
soft_invert,Proteles_cristatus,1.9697422755126448
soft_invert,Pteronura_brasiliensis,1.5165295707067905
soft_invert,Puma_concolor,1.150085812145009
soft_invert,Speothos_venaticus,1.505159612726162
soft_invert,Spilogale_putorius,3.714224847845024
soft_invert,Taxidea_taxus,2.260836812707321
soft_invert,Tremarctos_ornatus,2.0054556794010177
soft_invert,Uncia_uncia,1.1461106284115985
soft_invert,Urocyon_cinereoargenteus,2.1770542143355223
soft_invert,Ursus_arctos,2.150781258433269
soft_invert,Ursus_maritimus,1.7554601017326328
soft_invert,Viverra_zibetha,2.352681364942405
soft_invert,Viverricula_indica,3.043093828665672
soft_invert,Vulpes_chama,2.1877945638231737
soft_invert,Vulpes_lagopus,1.9708075214566774
soft_invert,Vulpes_macrotis,2.0116303263513204
soft_invert,Vulpes_rueppellii,2.1987567022923757
soft_invert,Vulpes_velox,2.1129891176612574
soft_invert,Vulpes_vulpes,2.0440859674835443
soft_invert,Vulpes_zerda,2.506984457050526
